tanggal,min,max,avg
2018-08-31,8415.0,10285.0,9350
2018-09-01,8410.5,10279.5,9345
2018-09-02,8416.8,10287.2,9352
2018-09-03,8429.4,10302.6,9366
2018-09-04,8433.0,10307.0,9370
2018-09-05,8402.4,10269.6,9336
2018-09-06,8412.3,10281.7,9347
2018-09-07,8417.7,10288.3,9353
2018-09-08,8410.5,10279.5,9345
2018-09-09,8421.3,10292.7,9357
2018-09-10,8413.2,10282.8,9348
2018-09-11,8412.3,10281.7,9347
2018-09-12,8399.7,10266.3,9333
2018-09-13,8399.7,10266.3,9333
2018-09-14,8409.6,10278.4,9344
2018-09-15,8411.4,10280.6,9346
2018-09-16,8407.8,10276.2,9342
2018-09-17,8418.6,10289.4,9354
2018-09-18,8423.1,10294.9,9359
2018-09-19,8418.6,10289.4,9354
2018-09-20,8433.0,10307.0,9370
2018-09-21,8443.8,10320.2,9382
2018-09-22,8453.7,10332.3,9393
2018-09-23,8451.9,10330.1,9391
2018-09-24,8443.8,10320.2,9382
2018-09-25,8442.0,10318.0,9380
2018-09-26,8454.6,10333.4,9394
2018-09-27,8461.8,10342.2,9402
2018-09-28,8461.8,10342.2,9402
2018-09-29,8467.2,10348.8,9408
2018-09-30,8465.4,10346.6,9406
2018-10-01,8462.7,10343.3,9403
2018-10-02,8466.3,10347.7,9407
2018-10-03,8462.7,10343.3,9403
2018-10-04,8472.6,10355.4,9414
2018-10-05,8471.7,10354.3,9413
2018-10-06,8463.6,10344.4,9404
2018-10-07,8460.0,10340.0,9400
2018-10-08,8473.5,10356.5,9415
2018-10-09,8487.9,10374.1,9431
2018-10-10,8487.9,10374.1,9431
2018-10-11,8499.6,10388.4,9444
2018-10-12,8501.4,10390.6,9446
2018-10-13,8506.8,10397.2,9452
2018-10-14,8506.8,10397.2,9452
2018-10-15,8525.7,10420.3,9473
2018-10-16,8516.7,10409.3,9463
2018-10-17,8514.0,10406.0,9460
2018-10-18,8520.3,10413.7,9467
2018-10-19,8508.6,10399.4,9454
2018-10-20,8508.6,10399.4,9454
2018-10-21,8507.7,10398.3,9453
2018-10-22,8505.9,10396.1,9451
2018-10-23,8502.3,10391.7,9447
2018-10-24,8504.1,10393.9,9449
2018-10-25,8495.1,10382.9,9439
2018-10-26,8496.0,10384.0,9440
2018-10-27,8507.7,10398.3,9453
2018-10-28,8514.9,10407.1,9461
2018-10-29,8503.2,10392.8,9448
2018-10-30,8488.8,10375.2,9432
2018-10-31,8498.7,10387.3,9443
2018-11-01,8498.7,10387.3,9443
2018-11-02,8500.5,10389.5,9445
2018-11-03,8505.9,10396.1,9451
2018-11-04,8507.7,10398.3,9453
2018-11-05,8542.8,10441.2,9492
2018-11-06,8557.2,10458.8,9508
2018-11-07,8559.9,10462.1,9511
2018-11-08,8581.5,10488.5,9535
2018-11-09,8577.9,10484.1,9531
2018-11-10,8580.6,10487.4,9534
2018-11-11,8586.0,10494.0,9540
2018-11-12,8592.3,10501.7,9547
2018-11-13,8590.5,10499.5,9545
2018-11-14,8595.0,10505.0,9550
2018-11-15,8605.8,10518.2,9562
2018-11-16,8601.3,10512.7,9557
2018-11-17,8622.9,10539.1,9581
2018-11-18,8622.9,10539.1,9581
2018-11-19,8625.6,10542.4,9584
2018-11-20,8631.0,10549.0,9590
2018-11-21,8641.8,10562.2,9602
2018-11-22,8643.6,10564.4,9604
2018-11-23,8649.0,10571.0,9610
2018-11-24,8651.7,10574.3,9613
2018-11-25,8652.6,10575.4,9614
2018-11-26,8651.7,10574.3,9613
2018-11-27,8653.5,10576.5,9615
2018-11-28,8660.7,10585.3,9623
2018-11-29,8667.9,10594.1,9631
2018-11-30,8659.8,10584.2,9622
2018-12-01,8687.7,10618.3,9653
2018-12-02,8702.1,10635.9,9669
2018-12-03,8710.2,10645.8,9678
2018-12-04,8713.8,10650.2,9682
2018-12-05,8713.8,10650.2,9682
2018-12-06,8705.7,10640.3,9673
2018-12-07,8705.7,10640.3,9673
2018-12-08,8708.4,10643.6,9676
2018-12-09,8704.8,10639.2,9672
2018-12-10,8700.3,10633.7,9667
2018-12-11,8708.4,10643.6,9676
2018-12-12,8706.6,10641.4,9674
2018-12-13,8720.1,10657.9,9689
2018-12-14,8722.8,10661.2,9692
2018-12-15,8708.4,10643.6,9676
2018-12-16,8717.4,10654.6,9686
2018-12-17,8714.7,10651.3,9683
2018-12-18,8717.4,10654.6,9686
2018-12-19,8705.7,10640.3,9673
2018-12-20,8712.0,10648.0,9680
2018-12-21,8714.7,10651.3,9683
2018-12-22,8721.9,10660.1,9691
2018-12-23,8715.6,10652.4,9684
2018-12-24,8722.8,10661.2,9692
2018-12-25,8714.7,10651.3,9683
2018-12-26,8712.0,10648.0,9680
2018-12-27,8762.4,10709.6,9736
2018-12-28,8758.8,10705.2,9732
2018-12-29,8764.2,10711.8,9738
2018-12-30,8766.9,10715.1,9741
2018-12-31,8785.8,10738.2,9762
2019-01-01,8785.8,10738.2,9762
2019-01-02,8784.9,10737.1,9761
2019-01-03,8765.1,10712.9,9739
2019-01-04,8766.9,10715.1,9741
2019-01-05,8770.5,10719.5,9745
2019-01-06,8770.5,10719.5,9745
2019-01-07,8764.2,10711.8,9738
2019-01-08,8770.5,10719.5,9745
2019-01-09,8747.1,10690.9,9719
2019-01-10,8747.1,10690.9,9719
2019-01-11,8758.8,10705.2,9732
2019-01-12,8758.8,10705.2,9732
2019-01-13,8755.2,10700.8,9728
2019-01-14,8764.2,10711.8,9738
2019-01-15,8767.8,10716.2,9742
2019-01-16,8755.2,10700.8,9728
2019-01-17,8760.6,10707.4,9734
2019-01-18,8772.3,10721.7,9747
2019-01-19,8772.3,10721.7,9747
2019-01-20,8766.0,10714.0,9740
2019-01-21,8766.9,10715.1,9741
2019-01-22,8759.7,10706.3,9733
2019-01-23,8766.9,10715.1,9741
2019-01-24,8768.7,10717.3,9743
2019-01-25,8784.9,10737.1,9761
2019-01-26,8774.1,10723.9,9749
2019-01-27,8766.0,10714.0,9740
2019-01-28,8783.1,10734.9,9759
2019-01-29,8787.6,10740.4,9764
2019-01-30,8784.0,10736.0,9760
2019-01-31,8776.8,10727.2,9752
2019-02-01,8785.8,10738.2,9762
2019-02-02,8774.1,10723.9,9749
2019-02-03,8772.3,10721.7,9747
2019-02-04,8775.0,10725.0,9750
2019-02-05,8773.2,10722.8,9748
2019-02-06,8767.8,10716.2,9742
2019-02-07,8765.1,10712.9,9739
2019-02-08,8780.4,10731.6,9756
2019-02-09,8767.8,10716.2,9742
2019-02-10,8768.7,10717.3,9743
2019-02-11,8761.5,10708.5,9735
2019-02-12,8767.8,10716.2,9742
2019-02-13,8761.5,10708.5,9735
2019-02-14,8757.0,10703.0,9730
2019-02-15,8757.0,10703.0,9730
2019-02-16,8763.3,10710.7,9737
2019-02-17,8764.2,10711.8,9738
2019-02-18,8776.8,10727.2,9752
2019-02-19,8768.7,10717.3,9743
2019-02-20,8749.8,10694.2,9722
2019-02-21,8767.8,10716.2,9742
2019-02-22,8766.0,10714.0,9740
2019-02-23,8757.9,10704.1,9731
2019-02-24,8769.6,10718.4,9744
2019-02-25,8760.6,10707.4,9734
2019-02-26,8756.1,10701.9,9729
2019-02-27,8752.5,10697.5,9725
2019-02-28,8748.0,10692.0,9720
2019-03-01,8754.3,10699.7,9727
2019-03-02,8753.4,10698.6,9726
2019-03-03,8766.0,10714.0,9740
2019-03-04,8766.0,10714.0,9740
2019-03-05,8757.0,10703.0,9730
2019-03-06,8747.1,10690.9,9719
2019-03-07,8744.4,10687.6,9716
2019-03-08,8744.4,10687.6,9716
2019-03-09,8754.3,10699.7,9727
2019-03-10,8750.7,10695.3,9723
2019-03-11,8746.2,10689.8,9718
2019-03-12,8739.9,10682.1,9711
2019-03-13,8746.2,10689.8,9718
2019-03-14,8750.7,10695.3,9723
2019-03-15,8748.9,10693.1,9721
2019-03-16,8746.2,10689.8,9718
2019-03-17,8739.9,10682.1,9711
2019-03-18,8737.2,10678.8,9708
2019-03-19,8724.6,10663.4,9694
2019-03-20,8728.2,10667.8,9698
2019-03-21,8717.4,10654.6,9686
2019-03-22,8721.9,10660.1,9691
2019-03-23,8721.9,10660.1,9691
2019-03-24,8712.9,10649.1,9681
2019-03-25,8712.9,10649.1,9681
2019-03-26,8701.2,10634.8,9668
2019-03-27,8685.9,10616.1,9651
2019-03-28,8678.7,10607.3,9643
2019-03-29,8671.5,10598.5,9635
2019-03-30,8642.7,10563.3,9603
2019-03-31,8643.6,10564.4,9604
2019-04-01,8629.2,10546.8,9588
2019-04-02,8623.8,10540.2,9582
2019-04-03,8629.2,10546.8,9588
2019-04-04,8621.1,10536.9,9579
2019-04-05,8604.0,10516.0,9560
2019-04-06,8605.8,10518.2,9562
2019-04-07,8601.3,10512.7,9557
2019-04-08,8595.9,10506.1,9551
2019-04-09,8587.8,10496.2,9542
2019-04-10,8583.3,10490.7,9537
2019-04-11,8593.2,10502.8,9548
2019-04-12,8600.4,10511.6,9556
2019-04-13,8595.9,10506.1,9551
2019-04-14,8592.3,10501.7,9547
2019-04-15,8589.6,10498.4,9544
2019-04-16,8575.2,10480.8,9528
2019-04-17,8578.8,10485.2,9532
2019-04-18,8575.2,10480.8,9528
2019-04-19,8563.5,10466.5,9515
2019-04-20,8564.4,10467.6,9516
2019-04-21,8564.4,10467.6,9516
2019-04-22,8583.3,10490.7,9537
2019-04-23,8569.8,10474.2,9522
2019-04-24,8552.7,10453.3,9503
2019-04-25,8550.0,10450.0,9500
2019-04-26,8553.6,10454.4,9504
2019-04-27,8551.8,10452.2,9502
2019-04-28,8549.1,10448.9,9499
2019-04-29,8547.3,10446.7,9497
2019-04-30,8534.7,10431.3,9483
2019-05-01,8544.6,10443.4,9494
2019-05-02,8557.2,10458.8,9508
2019-05-03,8546.4,10445.6,9496
2019-05-04,8559.9,10462.1,9511
2019-05-05,8563.5,10466.5,9515
2019-05-06,8559.9,10462.1,9511
2019-05-07,8558.1,10459.9,9509
2019-05-08,8555.4,10456.6,9506
2019-05-09,8519.4,10412.6,9466
2019-05-10,8512.2,10403.8,9458
2019-05-11,8501.4,10390.6,9446
2019-05-12,8491.5,10378.5,9435
2019-05-13,8485.2,10370.8,9428
2019-05-14,8456.4,10335.6,9396
2019-05-15,8453.7,10332.3,9393
2019-05-16,8461.8,10342.2,9402
2019-05-17,8466.3,10347.7,9407
2019-05-18,8460.9,10341.1,9401
2019-05-19,8452.8,10331.2,9392
2019-05-20,8461.8,10342.2,9402
2019-05-21,8454.6,10333.4,9394
2019-05-22,8459.1,10338.9,9399
2019-05-23,8450.1,10327.9,9389
2019-05-24,8446.5,10323.5,9385
2019-05-25,8442.0,10318.0,9380
2019-05-26,8443.8,10320.2,9382
2019-05-27,8438.4,10313.6,9376
2019-05-28,8431.2,10304.8,9368
2019-05-29,8437.5,10312.5,9375
2019-05-30,8441.1,10316.9,9379
2019-05-31,8440.2,10315.8,9378
2019-06-01,8438.4,10313.6,9376
2019-06-02,8435.7,10310.3,9373
2019-06-03,8437.5,10312.5,9375
2019-06-04,8437.5,10312.5,9375
2019-06-05,8463.6,10344.4,9404
2019-06-06,8471.7,10354.3,9413
2019-06-07,8439.3,10314.7,9377
2019-06-08,8433.9,10308.1,9371
2019-06-09,8437.5,10312.5,9375
2019-06-10,8438.4,10313.6,9376
2019-06-11,8430.3,10303.7,9367
2019-06-12,8443.8,10320.2,9382
2019-06-13,8437.5,10312.5,9375
2019-06-14,8437.5,10312.5,9375
2019-06-15,8449.2,10326.8,9388
2019-06-16,8449.2,10326.8,9388
2019-06-17,8448.3,10325.7,9387
2019-06-18,8433.9,10308.1,9371
2019-06-19,8437.5,10312.5,9375
2019-06-20,8442.9,10319.1,9381
2019-06-21,8433.0,10307.0,9370
2019-06-22,8436.6,10311.4,9374
2019-06-23,8432.1,10305.9,9369
2019-06-24,8437.5,10312.5,9375
2019-06-25,8435.7,10310.3,9373
2019-06-26,8441.1,10316.9,9379
2019-06-27,8426.7,10299.3,9363
2019-06-28,8429.4,10302.6,9366
2019-06-29,8426.7,10299.3,9363
2019-06-30,8429.4,10302.6,9366
2019-07-01,8420.4,10291.6,9356
2019-07-02,8414.1,10283.9,9349
2019-07-03,8418.6,10289.4,9354
2019-07-04,8418.6,10289.4,9354
2019-07-05,8415.9,10286.1,9351
2019-07-06,8418.6,10289.4,9354
2019-07-07,8418.6,10289.4,9354
2019-07-08,8425.8,10298.2,9362
2019-07-09,8426.7,10299.3,9363
2019-07-10,8426.7,10299.3,9363
2019-07-11,8424.9,10297.1,9361
2019-07-12,8426.7,10299.3,9363
2019-07-13,8426.7,10299.3,9363
2019-07-14,8426.7,10299.3,9363
2019-07-15,8425.8,10298.2,9362
2019-07-16,8425.8,10298.2,9362
2019-07-17,8422.2,10293.8,9358
2019-07-18,8417.7,10288.3,9353
2019-07-19,8417.7,10288.3,9353
2019-07-20,8414.1,10283.9,9349
2019-07-21,8414.1,10283.9,9349
2019-07-22,8414.1,10283.9,9349
2019-07-23,8407.8,10276.2,9342
2019-07-24,8415.0,10285.0,9350
2019-07-25,8415.0,10285.0,9350
2019-07-26,8456.4,10335.6,9396
2019-07-27,8463.6,10344.4,9404
2019-07-28,8418.6,10289.4,9354
2019-07-29,8422.2,10293.8,9358
2019-07-30,8414.1,10283.9,9349
2019-07-31,8416.8,10287.2,9352
2019-08-01,8420.4,10291.6,9356
2019-08-02,8408.7,10277.3,9343
2019-08-03,8418.6,10289.4,9354
2019-08-04,8409.6,10278.4,9344
2019-08-05,8423.1,10294.9,9359
2019-08-06,8416.8,10287.2,9352
2019-08-07,8418.6,10289.4,9354
2019-08-08,8413.2,10282.8,9348
2019-08-09,8413.2,10282.8,9348
2019-08-10,8413.2,10282.8,9348
2019-08-11,8410.5,10279.5,9345
2019-08-12,8411.4,10280.6,9346
2019-08-13,8415.0,10285.0,9350
2019-08-14,8397.0,10263.0,9330
2019-08-15,8398.8,10265.2,9332
2019-08-16,8404.2,10271.8,9338
2019-08-17,8404.2,10271.8,9338
2019-08-18,8404.2,10271.8,9338
2019-08-19,8405.1,10272.9,9339
2019-08-20,8405.1,10272.9,9339
2019-08-21,8413.2,10282.8,9348
2019-08-22,8413.2,10282.8,9348
2019-08-23,8423.1,10294.9,9359
2019-08-24,8423.1,10294.9,9359
2019-08-25,8423.1,10294.9,9359
2019-08-26,8396.1,10261.9,9329
2019-08-27,8391.6,10256.4,9324
2019-08-28,8401.5,10268.5,9335
2019-08-29,8401.5,10268.5,9335
2019-08-30,8406.9,10275.1,9341
2019-08-31,8409.6,10278.4,9344
2019-09-01,8409.6,10278.4,9344
2019-09-02,8424.9,10297.1,9361
2019-09-03,8429.4,10302.6,9366
2019-09-04,8438.4,10313.6,9376
2019-09-05,8444.7,10321.3,9383
2019-09-06,8451.0,10329.0,9390
2019-09-07,8441.1,10316.9,9379
2019-09-08,8441.1,10316.9,9379
2019-09-09,8443.8,10320.2,9382
2019-09-10,8443.8,10320.2,9382
2019-09-11,8442.9,10319.1,9381
2019-09-12,8442.9,10319.1,9381
2019-09-13,8447.4,10324.6,9386
2019-09-14,8452.8,10331.2,9392
2019-09-15,8452.8,10331.2,9392
2019-09-16,8442.0,10318.0,9380
2019-09-17,8444.7,10321.3,9383
2019-09-18,8437.5,10312.5,9375
2019-09-19,8440.2,10315.8,9378
2019-09-20,8433.9,10308.1,9371
2019-09-21,8438.4,10313.6,9376
2019-09-22,8438.4,10313.6,9376
2019-09-23,8433.9,10308.1,9371
2019-09-24,8433.9,10308.1,9371
2019-09-25,8440.2,10315.8,9378
2019-09-26,8439.3,10314.7,9377
2019-09-27,8443.8,10320.2,9382
2019-09-28,8442.0,10318.0,9380
2019-09-29,8442.0,10318.0,9380
2019-09-30,8442.0,10318.0,9380
2019-10-01,8438.4,10313.6,9376
2019-10-02,8449.2,10326.8,9388
2019-10-03,8474.4,10357.6,9416
2019-10-04,8454.6,10333.4,9394
2019-10-05,8455.5,10334.5,9395
2019-10-06,8462.7,10343.3,9403
2019-10-07,8451.9,10330.1,9391
2019-10-08,8467.2,10348.8,9408
2019-10-09,8467.2,10348.8,9408
2019-10-10,8469.9,10352.1,9411
2019-10-11,8469.9,10352.1,9411
2019-10-12,8478.9,10363.1,9421
2019-10-13,8474.4,10357.6,9416
2019-10-14,8472.6,10355.4,9414
2019-10-15,8471.7,10354.3,9413
2019-10-16,8476.2,10359.8,9418
2019-10-17,8477.1,10360.9,9419
2019-10-18,8483.4,10368.6,9426
2019-10-19,8495.1,10382.9,9439
2019-10-20,8483.4,10368.6,9426
2019-10-21,8488.8,10375.2,9432
2019-10-22,8493.3,10380.7,9437
2019-10-23,8493.3,10380.7,9437
2019-10-24,8493.3,10380.7,9437
2019-10-25,8484.3,10369.7,9427
2019-10-26,8478.0,10362.0,9420
2019-10-27,8478.0,10362.0,9420
2019-10-28,8487.0,10373.0,9430
2019-10-29,8502.3,10391.7,9447
2019-10-30,8515.8,10408.2,9462
2019-10-31,8517.6,10410.4,9464
2019-11-01,8510.4,10401.6,9456
2019-11-02,8504.1,10393.9,9449
2019-11-03,8499.6,10388.4,9444
2019-11-04,8504.1,10393.9,9449
2019-11-05,8497.8,10386.2,9442
2019-11-06,8499.6,10388.4,9444
2019-11-07,8499.6,10388.4,9444
2019-11-08,8499.6,10388.4,9444
2019-11-09,8504.1,10393.9,9449
2019-11-10,8503.2,10392.8,9448
2019-11-11,8507.7,10398.3,9453
2019-11-12,8507.7,10398.3,9453
2019-11-13,8508.6,10399.4,9454
2019-11-14,8514.9,10407.1,9461
2019-11-15,8521.2,10414.8,9468
2019-11-16,8521.2,10414.8,9468
2019-11-17,8517.6,10410.4,9464
2019-11-18,8518.5,10411.5,9465
2019-11-19,8553.6,10454.4,9504
2019-11-20,8553.6,10454.4,9504
2019-11-21,8553.6,10454.4,9504
2019-11-22,8554.5,10455.5,9505
2019-11-23,8558.1,10459.9,9509
2019-11-24,8564.4,10467.6,9516
2019-11-25,8566.2,10469.8,9518
2019-11-26,8563.5,10466.5,9515
2019-11-27,8563.5,10466.5,9515
2019-11-28,8563.5,10466.5,9515
2019-11-29,8563.5,10466.5,9515
2019-11-30,8563.5,10466.5,9515
2019-12-01,8563.5,10466.5,9515
2019-12-02,8560.8,10463.2,9512
2019-12-03,8550.0,10450.0,9500
2019-12-04,8540.1,10437.9,9489
2019-12-05,8546.4,10445.6,9496
2019-12-06,8543.7,10442.3,9493
2019-12-07,8543.7,10442.3,9493
2019-12-08,8543.7,10442.3,9493
2019-12-09,8543.7,10442.3,9493
2019-12-10,8547.3,10446.7,9497
2019-12-11,8542.8,10441.2,9492
2019-12-12,8551.8,10452.2,9502
2019-12-13,8550.0,10450.0,9500
2019-12-14,8549.1,10448.9,9499
2019-12-15,8550.0,10450.0,9500
2019-12-16,8546.4,10445.6,9496
2019-12-17,8546.4,10445.6,9496
2019-12-18,8542.8,10441.2,9492
2019-12-19,8558.1,10459.9,9509
2019-12-20,8558.1,10459.9,9509
2019-12-21,8562.6,10465.4,9514
2019-12-22,8561.7,10464.3,9513
2019-12-23,8573.4,10478.6,9526
2019-12-24,8573.4,10478.6,9526
2019-12-25,8579.7,10486.3,9533
2019-12-26,8577.0,10483.0,9530
2019-12-27,8585.1,10492.9,9539
2019-12-28,8591.4,10500.6,9546
2019-12-29,8600.4,10511.6,9556
2019-12-30,8608.5,10521.5,9565
2019-12-31,8613.9,10528.1,9571
2020-01-01,8617.5,10532.5,9575
2020-01-02,8613.9,10528.1,9571
2020-01-03,8613.9,10528.1,9571
2020-01-04,8613.0,10527.0,9570
2020-01-05,8613.0,10527.0,9570
2020-01-06,8619.3,10534.7,9577
2020-01-07,8619.3,10534.7,9577
2020-01-08,8622.0,10538.0,9580
2020-01-09,8619.3,10534.7,9577
2020-01-10,8620.2,10535.8,9578
2020-01-11,8620.2,10535.8,9578
2020-01-12,8620.2,10535.8,9578
2020-01-13,8654.4,10577.6,9616
2020-01-14,8652.6,10575.4,9614
2020-01-15,8682.3,10611.7,9647
2020-01-16,8686.8,10617.2,9652
2020-01-17,8681.4,10610.6,9646
2020-01-18,8681.4,10610.6,9646
2020-01-19,8679.6,10608.4,9644
2020-01-20,8675.1,10602.9,9639
2020-01-21,8676.9,10605.1,9641
2020-01-22,8738.1,10679.9,9709
2020-01-23,8713.8,10650.2,9682
2020-01-24,8720.1,10657.9,9689
2020-01-25,8694.9,10627.1,9661
2020-01-26,8689.5,10620.5,9655
2020-01-27,8715.6,10652.4,9684
2020-01-28,8725.5,10664.5,9695
2020-01-29,8725.5,10664.5,9695
2020-01-30,8739.9,10682.1,9711
2020-01-31,8750.7,10695.3,9723
2020-02-01,8758.8,10705.2,9732
2020-02-02,8758.8,10705.2,9732
2020-02-03,8768.7,10717.3,9743
2020-02-04,8762.4,10709.6,9736
2020-02-05,8766.0,10714.0,9740
2020-02-06,8768.7,10717.3,9743
2020-02-07,8766.0,10714.0,9740
2020-02-08,8775.9,10726.1,9751
2020-02-09,8778.6,10729.4,9754
2020-02-10,8787.6,10740.4,9764
2020-02-11,8779.5,10730.5,9755
2020-02-12,8776.8,10727.2,9752
2020-02-13,8791.2,10744.8,9768
2020-02-14,8789.4,10742.6,9766
2020-02-15,8792.1,10745.9,9769
2020-02-16,8793.0,10747.0,9770
2020-02-17,8802.0,10758.0,9780
2020-02-18,8804.7,10761.3,9783
2020-02-19,8808.3,10765.7,9787
2020-02-20,8809.2,10766.8,9788
2020-02-21,8816.4,10775.6,9796
2020-02-22,8817.3,10776.7,9797
2020-02-23,8814.6,10773.4,9794
2020-02-24,8805.6,10762.4,9784
2020-02-25,8798.4,10753.6,9776
2020-02-26,8786.7,10739.3,9763
2020-02-27,8786.7,10739.3,9763
2020-02-28,8778.6,10729.4,9754
2020-02-29,8789.4,10742.6,9766
2020-03-01,8795.7,10750.3,9773
2020-03-02,8808.3,10765.7,9787
2020-03-03,8796.6,10751.4,9774
2020-03-04,8805.6,10762.4,9784
2020-03-05,8804.7,10761.3,9783
2020-03-06,8810.1,10767.9,9789
2020-03-07,8811.9,10770.1,9791
2020-03-08,8823.6,10784.4,9804
2020-03-09,8822.7,10783.3,9803
2020-03-10,8811.0,10769.0,9790
2020-03-11,8811.9,10770.1,9791
2020-03-12,8811.0,10769.0,9790
2020-03-13,8808.3,10765.7,9787
2020-03-14,8811.9,10770.1,9791
2020-03-15,8809.2,10766.8,9788
2020-03-16,8804.7,10761.3,9783
2020-03-17,8798.4,10753.6,9776
2020-03-18,8796.6,10751.4,9774
2020-03-19,8820.9,10781.1,9801
2020-03-20,8822.7,10783.3,9803
2020-03-21,8826.3,10787.7,9807
2020-03-22,8825.4,10786.6,9806
2020-03-23,8839.8,10804.2,9822
2020-03-24,8848.8,10815.2,9832
2020-03-25,8859.6,10828.4,9844
2020-03-26,8856.9,10825.1,9841
2020-03-27,8868.6,10839.4,9854
2020-03-28,8859.6,10828.4,9844
2020-03-29,8856.9,10825.1,9841
2020-03-30,8860.5,10829.5,9845
2020-03-31,8865.0,10835.0,9850
2020-04-01,8888.4,10863.6,9876
2020-04-02,8894.7,10871.3,9883
2020-04-03,8894.7,10871.3,9883
2020-04-04,8901.0,10879.0,9890
2020-04-05,8899.2,10876.8,9888
2020-04-06,8902.8,10881.2,9892
2020-04-07,8892.0,10868.0,9880
2020-04-08,8877.6,10850.4,9864
2020-04-09,8856.0,10824.0,9840
2020-04-10,8845.2,10810.8,9828
2020-04-11,8852.4,10819.6,9836
2020-04-12,8850.6,10817.4,9834
2020-04-13,8856.0,10824.0,9840
2020-04-14,8855.1,10822.9,9839
2020-04-15,8839.8,10804.2,9822
2020-04-16,8841.6,10806.4,9824
2020-04-17,8842.5,10807.5,9825
2020-04-18,8834.4,10797.6,9816
2020-04-19,8841.6,10806.4,9824
2020-04-20,8831.7,10794.3,9813
2020-04-21,8827.2,10788.8,9808
2020-04-22,8825.4,10786.6,9806
2020-04-23,8812.8,10771.2,9792
2020-04-24,8804.7,10761.3,9783
2020-04-25,8804.7,10761.3,9783
2020-04-26,8801.1,10756.9,9779
2020-04-27,8799.3,10754.7,9777
2020-04-28,8802.9,10759.1,9781
2020-04-29,8797.5,10752.5,9775
2020-04-30,8797.5,10752.5,9775
2020-05-01,8807.4,10764.6,9786
2020-05-02,8795.7,10750.3,9773
2020-05-03,8804.7,10761.3,9783
2020-05-04,8798.4,10753.6,9776
2020-05-05,8799.3,10754.7,9777
2020-05-06,8807.4,10764.6,9786
2020-05-07,8802.0,10758.0,9780
2020-05-08,8786.7,10739.3,9763
2020-05-09,8785.8,10738.2,9762
2020-05-10,8789.4,10742.6,9766
2020-05-11,8784.9,10737.1,9761
2020-05-12,8781.3,10732.7,9757
2020-05-13,8789.4,10742.6,9766
2020-05-14,8779.5,10730.5,9755
2020-05-15,8779.5,10730.5,9755
2020-05-16,8782.2,10733.8,9758
2020-05-17,8786.7,10739.3,9763
2020-05-18,8791.2,10744.8,9768
2020-05-19,8783.1,10734.9,9759
2020-05-20,8778.6,10729.4,9754
2020-05-21,8776.8,10727.2,9752
2020-05-22,8786.7,10739.3,9763
2020-05-23,8784.0,10736.0,9760
2020-05-24,8803.8,10760.2,9782
2020-05-25,8782.2,10733.8,9758
2020-05-26,8767.8,10716.2,9742
2020-05-27,8763.3,10710.7,9737
2020-05-28,8763.3,10710.7,9737
2020-05-29,8760.6,10707.4,9734
2020-05-30,8758.8,10705.2,9732
2020-05-31,8770.5,10719.5,9745
2020-06-01,8768.7,10717.3,9743
2020-06-02,8766.9,10715.1,9741
2020-06-03,8753.4,10698.6,9726
2020-06-04,8749.8,10694.2,9722
2020-06-05,8749.8,10694.2,9722
2020-06-06,8750.7,10695.3,9723
2020-06-07,8751.6,10696.4,9724
2020-06-08,8745.3,10688.7,9717
2020-06-09,8742.6,10685.4,9714
2020-06-10,8742.6,10685.4,9714
2020-06-11,8741.7,10684.3,9713
2020-06-12,8742.6,10685.4,9714
2020-06-13,8734.5,10675.5,9705
2020-06-14,8732.7,10673.3,9703
2020-06-15,8733.6,10674.4,9704
2020-06-16,8724.6,10663.4,9694
2020-06-17,8730.9,10671.1,9701
2020-06-18,8717.4,10654.6,9686
2020-06-19,8704.8,10639.2,9672
2020-06-20,8709.3,10644.7,9677
2020-06-21,8711.1,10646.9,9679
2020-06-22,8702.1,10635.9,9669
2020-06-23,8712.0,10648.0,9680
2020-06-24,8714.7,10651.3,9683
2020-06-25,8714.7,10651.3,9683
2020-06-26,8717.4,10654.6,9686
2020-06-27,8704.8,10639.2,9672
2020-06-28,8703.9,10638.1,9671
2020-06-29,8694.0,10626.0,9660
2020-06-30,8688.6,10619.4,9654
2020-07-01,8688.6,10619.4,9654
2020-07-02,8689.5,10620.5,9655
2020-07-03,8681.4,10610.6,9646
2020-07-04,8680.5,10609.5,9645
2020-07-05,8681.4,10610.6,9646
2020-07-06,8687.7,10618.3,9653
2020-07-07,8689.5,10620.5,9655
2020-07-08,8677.8,10606.2,9642
2020-07-09,8670.6,10597.4,9634
2020-07-10,8675.1,10602.9,9639
2020-07-11,8671.5,10598.5,9635
2020-07-12,8669.7,10596.3,9633
2020-07-13,8679.6,10608.4,9644
2020-07-14,8676.0,10604.0,9640
2020-07-15,8681.4,10610.6,9646
2020-07-16,8665.2,10590.8,9628
2020-07-17,8655.3,10578.7,9617
2020-07-18,8657.1,10580.9,9619
2020-07-19,8664.3,10589.7,9627
2020-07-20,8657.1,10580.9,9619
2020-07-21,8652.6,10575.4,9614
2020-07-22,8652.6,10575.4,9614
2020-07-23,8655.3,10578.7,9617
2020-07-24,8655.3,10578.7,9617
2020-07-25,8655.3,10578.7,9617
2020-07-26,8658.0,10582.0,9620
2020-07-27,8663.4,10588.6,9626
2020-07-28,8663.4,10588.6,9626
2020-07-29,8667.0,10593.0,9630
